customer_id,age,gender,region,city_tier,employment_status,employment_length_years,annual_income,credit_score,housing_status,marital_status,existing_debts_count,loan_id,loan_type,loan_amount,interest_rate,loan_term_months,disbursement_date,collateral_type,collateral_value,loan_purpose,origination_channel,vintage_year,vintage_quarter,repayment_id,total_installments_due,installments_paid,total_amount_paid,principal_paid,interest_paid,last_payment_date,overdue_days,delinquency_bucket,default_flag,default_date,outstanding_principal,recovery_id,recovery_status,primary_channel,recovery_officer_id,officer_name,officer_designation,contact_attempts,promise_to_pay_kept,settlement_discount_pct,recovered_amount,recovery_cost,recovery_date,monthly_emi,dti_ratio,is_secured,ltv_ratio,credit_risk_tier,delinquency_severity_score,net_recovery_amount,recovery_rate_pct,recovery_target_binary
CUST-100052,30,Male,West,Tier 2,Salaried - Corporate,2,29585.32,644,Owned,Married,1,LN-200052,Home Loan,97293.45,8.04,300,2022-10-20,Residential Property,127717.35,Home Purchase,Digital Portal,2022,2022Q4,REP-300052,26,26,19591.17,14983.02,4608.15,2024-12-08,0,Current,0,,82310.43,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,753.51,0.3056,1,0.7618,Subprime (550-649),9.69,0.0,0.0,
CUST-100053,43,Male,South,Tier 2,Self-Employed Business,9,22148.92,667,Mortgaged,Married,1,LN-200053,Auto Loan,16806.74,10.68,60,2021-09-29,Vehicle,19770.64,Used Car,Digital Portal,2021,2021Q3,REP-300053,39,38,13784.23,10125.64,3658.59,2024-11-12,24,1-30 DPD (SMA-0),0,,6681.100000000002,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,362.74,0.1965,1,0.8501,Near-Prime (650-699),12.61,0.0,0.0,
CUST-100054,47,Male,Central,Rural,Salaried - Public Sector,4,24766.67,671,Rented,Married,4,LN-200054,Personal Loan,13804.98,13.52,48,2021-09-20,,0.0,Wedding/Travel,Branch Network,2021,2021Q3,REP-300054,39,39,14583.11,10235.39,4347.72,2024-12-03,0,Current,0,,3569.59,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,373.93,0.1812,1,1.5,Near-Prime (650-699),8.42,0.0,0.0,
CUST-100055,46,Male,Central,Tier 1,Salaried - Public Sector,12,41891.98,655,Rented,Married,0,LN-200055,Business Loan,53225.39,11.66,48,2022-06-30,Equipment,74328.85,Equipment Purchase,Branch Network,2022,2022Q2,REP-300055,30,29,40390.04,32690.78,7699.26,2024-11-16,17,1-30 DPD (SMA-0),0,,20534.61,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,1392.76,0.399,1,0.7161,Near-Prime (650-699),12.01,0.0,0.0,
CUST-100056,28,Male,East,Tier 2,Salaried - Public Sector,1,127989.27,671,Owned,Married,2,LN-200056,Auto Loan,48654.41,8.29,48,2023-01-08,Vehicle,57723.48,Used Car,Digital Portal,2023,2023Q1,REP-300056,23,23,27471.9,21764.61,5707.29,2024-11-28,0,Current,0,,26889.800000000003,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,1194.43,0.112,1,0.8429,Near-Prime (650-699),8.42,0.0,0.0,
CUST-100057,33,Male,South,Tier 3,Salaried - Corporate,7,106210.48,788,Mortgaged,Married,0,LN-200057,Home Loan,216642.2,5.74,300,2022-09-20,Residential Property,291570.21,Home Purchase,Mobile App,2022,2022Q3,REP-300057,27,27,36763.23,26051.65,10711.58,2024-12-08,0,Current,0,,190590.55000000002,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,1361.6,0.1538,1,0.743,Super-Prime (750+),2.92,0.0,0.0,
CUST-100058,40,Male,North,Tier 1,Self-Employed Business,11,261388.9475,787,Family Owned,Married,0,LN-200058,Personal Loan,10772.83,13.19,12,2021-02-05,,0.0,Wedding/Travel,Branch Network,2021,2021Q1,REP-300058,12,12,11557.92,8144.14,3413.78,2022-01-31,0,Current,0,,2628.6899999999996,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,963.16,0.0442,1,1.5,Super-Prime (750+),2.96,0.0,0.0,
CUST-100059,46,Male,West,Tier 1,Self-Employed Professional,3,41466.01,687,Rented,Single,1,LN-200059,Auto Loan,32760.56,9.46,84,2023-03-23,Vehicle,40536.91,New Car,Digital Portal,2023,2023Q1,REP-300059,21,21,11230.11,8472.06,2758.05,2024-12-12,0,Current,0,,24288.5,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,534.77,0.1548,1,0.8082,Near-Prime (650-699),7.67,0.0,0.0,
CUST-100060,32,Male,East,Tier 2,Salaried - Corporate,5,130272.3,689,Mortgaged,Married,2,LN-200060,Auto Loan,73572.36,11.26,72,2021-11-11,Vehicle,77706.88,Commercial Vehicle,Digital Portal,2021,2021Q4,REP-300060,37,36,50767.17,35373.95,15393.22,2024-10-26,30,1-30 DPD (SMA-0),0,,38198.41,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,1410.2,0.1299,1,0.9468,Near-Prime (650-699),12.58,0.0,0.0,
CUST-100061,35,Male,Central,Tier 2,Self-Employed Business,6,44409.48,635,Rented,Single,4,LN-200061,Personal Loan,25136.62,16.93,24,2023-06-14,,0.0,Wedding/Travel,Branch Network,2023,2023Q2,REP-300061,18,15,18629.49,13611.27,5018.22,2024-09-06,66,61-90 DPD (SMA-2),0,,11525.349999999999,REC-400014,Fully Recovered,Field Visit & Face-to-Face,OFF-108,Zainab Al-Mansoor,Restructuring & Workout Lead,7,1,1.1,11398.57,379.5,2024-07-18,1241.97,0.3356,1,1.5,Subprime (550-649),21.12,11019.07,98.9,1.0
CUST-100062,25,Female,East,Tier 1,Salaried - Public Sector,1,123047.41,682,Mortgaged,Married,3,LN-200062,Auto Loan,57076.69,9.4,36,2023-09-15,Vehicle,72181.94,New Car,Branch Network,2023,2023Q3,REP-300062,15,15,27385.02,19615.36,7769.66,2024-12-08,0,Current,0,,37461.33,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,1825.67,0.178,1,0.7907,Near-Prime (650-699),7.91,0.0,0.0,
CUST-100063,25,Female,North-East,Tier 1,Salaried - Public Sector,1,75949.43,740,Owned,Married,0,LN-200063,Auto Loan,37958.49,8.67,48,2022-09-28,Vehicle,41971.88,Commercial Vehicle,Branch Network,2022,2022Q3,REP-300063,27,27,25343.87,17702.57,7641.3,2024-12-16,0,Current,0,,20255.92,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,938.66,0.1483,1,0.9044,Prime (700-749),5.18,0.0,0.0,
CUST-100064,45,Male,West,Tier 2,Self-Employed Business,1,36506.8,625,Mortgaged,Single,0,LN-200064,Personal Loan,8648.77,21.15,36,2023-09-04,,0.0,Wedding/Travel,Branch Network,2023,2023Q3,REP-300064,15,14,4571.13,3269.06,1302.07,2024-10-28,2,1-30 DPD (SMA-0),0,,5379.710000000001,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,326.51,0.1073,1,1.5,Subprime (550-649),10.92,0.0,0.0,
CUST-100065,50,Other,Central,Tier 2,Salaried - Public Sector,10,95035.03,712,Rented,Married,4,LN-200065,Personal Loan,17788.1,20.9,60,2021-06-13,,0.0,Wedding/Travel,Digital Portal,2021,2021Q2,REP-300065,42,40,19209.11,13458.57,5750.54,2024-09-25,44,31-60 DPD (SMA-1),0,,4329.529999999999,REC-400015,Fully Recovered,Tele-Calling & Counseling,OFF-105,Carlos Mendez,Digital & Tele-Recovery Lead,5,0,13.39,3749.81,107.5,2024-07-06,480.23,0.0606,1,1.5,Prime (700-749),13.83,3642.31,86.61,1.0
CUST-100066,36,Female,South,Tier 2,Self-Employed Professional,3,174358.24,796,Mortgaged,Single,0,LN-200066,Personal Loan,7267.64,19.54,24,2023-12-08,,0.0,Wedding/Travel,Digital Portal,2023,2023Q4,REP-300066,12,12,4419.13,3175.19,1243.94,2024-12-02,0,Current,0,,4092.4500000000003,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,368.26,0.0253,1,1.5,Super-Prime (750+),2.54,0.0,0.0,
CUST-100067,47,Male,North,Tier 3,Salaried - Public Sector,2,24052.76,733,Mortgaged,Married,1,LN-200067,Auto Loan,10081.2,8.73,60,2022-12-04,Vehicle,11685.1,Commercial Vehicle,Branch Network,2022,2022Q4,REP-300067,24,24,4990.81,4037.28,953.53,2024-11-23,0,Current,0,,6043.92,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,207.95,0.1037,1,0.8627,Prime (700-749),5.51,0.0,0.0,
CUST-100068,40,Male,West,Tier 2,Salaried - Corporate,15,63756.31,654,Owned,Single,1,LN-200068,Auto Loan,29189.1,8.82,36,2021-09-12,Vehicle,35820.75,New Car,Mobile App,2021,2021Q3,REP-300068,36,36,33327.44,23406.6,9920.84,2024-08-27,0,Current,0,,5782.5,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,925.76,0.1742,1,0.8149,Near-Prime (650-699),9.22,0.0,0.0,
CUST-100069,30,Female,West,Tier 2,Self-Employed Business,8,18847.29,548,Owned,Married,1,LN-200069,Education Loan,19222.73,11.27,60,2023-02-04,,0.0,Domestic Degree,Branch Network,2023,2023Q1,REP-300069,22,20,8410.83,6449.16,1961.67,2024-09-26,56,31-60 DPD (SMA-1),0,,12773.57,REC-400016,In Progress,AI Voice Bot & SMS,OFF-105,Carlos Mendez,Digital & Tele-Recovery Lead,3,0,0.0,0.0,40.5,,420.54,0.2678,1,1.5,Deep Subprime (<550),23.55,-40.5,0.0,0.0
CUST-100070,40,Female,North,Tier 2,Salaried - Corporate,7,44465.48,648,Owned,Married,2,LN-200070,Auto Loan,19341.9,9.51,60,2021-03-22,Vehicle,23516.79,New Car,Digital Portal,2021,2021Q1,REP-300070,45,44,17877.66,13466.8,4410.86,2024-11-01,12,1-30 DPD (SMA-0),0,,5875.100000000002,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,406.31,0.1097,1,0.8225,Subprime (550-649),11.51,0.0,0.0,
CUST-100071,52,Female,West,Tier 2,Salaried - Public Sector,3,41974.8,621,Family Owned,Married,0,LN-200071,Auto Loan,31895.69,9.68,72,2021-12-02,Vehicle,36091.43,Commercial Vehicle,Digital Portal,2021,2021Q4,REP-300071,36,36,21087.37,16629.4,4457.97,2024-11-16,0,Current,0,,15266.289999999997,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,585.76,0.1675,1,0.8837,Subprime (550-649),10.78,0.0,0.0,
CUST-100072,36,Female,East,Tier 3,Salaried - Corporate,7,33117.63,688,Family Owned,Single,3,LN-200072,Auto Loan,18142.75,9.51,72,2023-12-20,Vehicle,22121.99,New Car,Digital Portal,2023,2023Q4,REP-300072,12,12,3979.73,3248.61,731.12,2024-12-14,0,Current,0,,14894.14,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,331.64,0.1202,1,0.8201,Near-Prime (650-699),7.62,0.0,0.0,
CUST-100073,52,Male,North,Tier 2,Salaried - Corporate,5,121283.96,718,Rented,Single,1,LN-200073,Home Loan,285427.44,7.44,180,2023-08-31,Residential Property,377206.63,Home Purchase,Branch Network,2023,2023Q3,REP-300073,16,16,42179.6,31195.59,10984.01,2024-12-23,0,Current,0,,254231.85,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,2636.23,0.2608,1,0.7567,Prime (700-749),6.21,0.0,0.0,
CUST-100074,21,Male,South,Tier 2,Salaried - Public Sector,0,28728.56,633,Owned,Married,0,LN-200074,Auto Loan,17666.46,11.12,72,2023-09-15,Vehicle,20500.98,Commercial Vehicle,Mobile App,2023,2023Q3,REP-300074,15,14,4722.92,3430.27,1292.65,2024-11-08,10,1-30 DPD (SMA-0),0,,14236.189999999999,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,337.35,0.1409,1,0.8617,Subprime (550-649),11.88,0.0,0.0,
CUST-100075,45,Male,Central,Tier 1,Salaried - Corporate,5,62970.94,729,Owned,Married,4,LN-200075,Home Loan,222555.27,8.3,240,2021-11-17,Residential Property,325718.6,Home Construction,Digital Portal,2021,2021Q4,REP-300075,37,37,70422.38,50192.12,20230.26,2024-12-01,0,Current,0,,172363.15,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,1903.31,0.3627,1,0.6833,Prime (700-749),5.69,0.0,0.0,
CUST-100076,37,Male,South,Tier 3,Salaried - Corporate,3,59262.25,585,Rented,Married,1,LN-200076,Personal Loan,22635.42,16.99,24,2021-06-30,,0.0,Wedding/Travel,Mobile App,2021,2021Q2,REP-300076,24,23,25737.87,18603.26,7134.61,2023-05-21,20,1-30 DPD (SMA-0),0,,4032.16,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,1119.04,0.2266,1,1.5,Subprime (550-649),15.8,0.0,0.0,
CUST-100077,34,Male,West,Tier 2,Contractual,3,14885.47,542,Family Owned,Married,1,LN-200077,Auto Loan,7626.13,9.19,48,2021-04-29,Vehicle,9883.34,Commercial Vehicle,Digital Portal,2021,2021Q2,REP-300077,44,13,2476.05,2017.42,458.63,2022-05-24,387,90+ DPD (NPA / Default),1,2022-08-22,5608.71,REC-400017,Written Off,Legal Notice & DRT,OFF-102,Elena Rostova,Special Asset Resolution Lead,25,0,0.0,0.0,962.5,,190.47,0.1535,1,0.7716,Deep Subprime (<550),78.99,-962.5,0.0,0.0
CUST-100078,37,Male,North,Tier 2,Salaried - Corporate,2,34831.01,648,Owned,Married,3,LN-200078,Home Loan,178486.09,7.63,240,2021-01-27,Residential Property,265469.2,Home Construction,Digital Portal,2021,2021Q1,REP-300078,47,46,66796.28,49622.65,17173.63,2024-11-07,10,1-30 DPD (SMA-0),0,,128863.44,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,1452.09,0.5003,1,0.6723,Subprime (550-649),11.17,0.0,0.0,
CUST-100079,21,Male,West,Tier 2,Salaried - Public Sector,1,76579.87,733,Rented,Married,1,LN-200079,Business Loan,83676.58,13.61,24,2022-06-09,Commercial Property,118098.46,Working Capital,Digital Portal,2022,2022Q2,REP-300079,24,24,96051.71,78256.94,17794.77,2024-05-29,0,Current,0,,5419.639999999999,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,4002.15,0.6271,1,0.7085,Prime (700-749),5.51,0.0,0.0,
CUST-100080,34,Male,Central,Tier 1,Salaried - Public Sector,3,109136.1,723,Family Owned,Married,4,LN-200080,Auto Loan,53252.23,9.6,36,2022-07-25,Vehicle,63335.62,New Car,Digital Portal,2022,2022Q3,REP-300080,29,29,49541.18,38968.71,10572.47,2024-12-11,0,Current,0,,14283.520000000004,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,1708.32,0.1878,1,0.8408,Prime (700-749),5.98,0.0,0.0,
CUST-100081,40,Male,South,Tier 1,Salaried - Corporate,14,56711.2,730,Family Owned,Single,1,LN-200081,Auto Loan,35627.73,10.2,84,2023-01-22,Vehicle,42712.77,Used Car,Branch Network,2023,2023Q1,REP-300081,23,23,13688.47,11062.95,2625.52,2024-12-12,0,Current,0,,24564.780000000002,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,595.15,0.1259,1,0.8341,Prime (700-749),5.65,0.0,0.0,
CUST-100082,51,Male,South,Tier 1,Self-Employed Professional,7,143899.1,718,Mortgaged,Married,2,LN-200082,Personal Loan,29613.14,16.52,60,2021-01-19,,0.0,Home Improvement,Branch Network,2021,2021Q1,REP-300082,47,47,34232.05,26921.33,7310.72,2024-11-29,0,Current,0,,2691.8099999999977,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,728.34,0.0607,1,1.5,Prime (700-749),6.21,0.0,0.0,
CUST-100083,31,Male,East,Tier 1,Salaried - Public Sector,6,118785.09,719,Owned,Single,0,LN-200083,Business Loan,193604.2,12.78,48,2021-03-06,Equipment,278005.01,Business Expansion,Branch Network,2021,2021Q1,REP-300083,45,44,227603.24,158175.97,69427.27,2024-10-16,19,1-30 DPD (SMA-0),0,,35428.23000000001,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,5172.8,0.5226,1,0.6964,Prime (700-749),9.33,0.0,0.0,
CUST-100084,28,Male,Central,Tier 1,Salaried - Corporate,0,57455.95,657,Owned,Married,5,LN-200084,Education Loan,46490.99,10.33,84,2022-06-19,,0.0,Higher Studies Abroad,Branch Network,2022,2022Q2,REP-300084,30,30,23392.67,17427.33,5965.34,2024-12-05,0,Current,0,,29063.659999999996,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,779.76,0.1629,1,1.5,Near-Prime (650-699),9.08,0.0,0.0,
CUST-100085,31,Female,North,Tier 1,Salaried - Corporate,0,104630.32,687,Owned,Single,3,LN-200085,Personal Loan,11676.26,15.47,60,2021-10-08,,0.0,Medical Emergency,Digital Portal,2021,2021Q4,REP-300085,38,36,10103.99,7342.38,2761.61,2024-09-22,49,31-60 DPD (SMA-1),0,,4333.88,REC-400018,Fully Recovered,Tele-Calling & Counseling,OFF-105,Carlos Mendez,Digital & Tele-Recovery Lead,9,1,12.98,3771.34,141.5,2024-07-21,280.67,0.0322,1,1.5,Near-Prime (650-699),15.84,3629.84,87.02,1.0
CUST-100086,46,Female,South,Tier 1,Salaried - Corporate,1,57008.84,676,Owned,Married,2,LN-200086,Personal Loan,11556.67,18.86,24,2023-12-18,,0.0,Medical Emergency,Digital Portal,2023,2023Q4,REP-300086,12,10,5817.7,4319.15,1498.55,2024-10-13,34,31-60 DPD (SMA-1),0,,7237.52,REC-400019,Fully Recovered,AI Voice Bot & SMS,OFF-105,Carlos Mendez,Digital & Tele-Recovery Lead,7,1,8.27,6638.98,74.5,2024-09-06,581.77,0.1225,1,1.5,Near-Prime (650-699),13.85,6564.48,91.73,1.0
CUST-100087,40,Male,North,Tier 2,Self-Employed Business,3,28360.2,709,Family Owned,Single,1,LN-200087,Home Loan,114494.94,7.29,180,2022-08-01,Residential Property,146866.53,Home Construction,Branch Network,2022,2022Q3,REP-300087,28,27,28289.66,21361.99,6927.67,2024-10-19,12,1-30 DPD (SMA-0),0,,93132.95,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,1047.77,0.4433,1,0.7796,Prime (700-749),8.64,0.0,0.0,
CUST-100088,31,Male,South,Tier 2,Salaried - Corporate,5,54274.41,701,Family Owned,Married,1,LN-200088,Auto Loan,32279.08,11.75,36,2022-01-13,Vehicle,40806.66,Commercial Vehicle,Tele-Sales,2022,2022Q1,REP-300088,35,34,36321.42,28996.64,7324.78,2024-10-29,25,1-30 DPD (SMA-0),0,,3282.4400000000023,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,1068.28,0.2362,1,0.791,Prime (700-749),11.18,0.0,0.0,
CUST-100089,42,Female,East,Tier 1,Salaried - Corporate,12,62326.45,701,Owned,Divorced,1,LN-200089,Auto Loan,15353.77,9.07,72,2022-06-24,Vehicle,19397.36,Used Car,Branch Network,2022,2022Q2,REP-300089,30,30,8318.81,6717.03,1601.78,2024-12-10,0,Current,0,,8636.740000000002,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,277.29,0.0534,1,0.7915,Prime (700-749),7.01,0.0,0.0,
CUST-100090,37,Male,Central,Tier 2,Salaried - Corporate,13,34087.65,710,Owned,Single,2,LN-200090,Business Loan,70259.86,14.68,36,2021-08-14,,0.0,Working Capital,Branch Network,2021,2021Q3,REP-300090,36,33,80011.32,64596.78,15414.54,2024-04-30,89,61-90 DPD (SMA-2),0,,5663.080000000002,REC-400020,Fully Recovered,Tele-Calling & Counseling,OFF-103,Aarav Sharma,Field Collections Specialist,7,0,12.42,4959.73,124.5,2024-11-14,2424.59,0.8535,1,1.5,Prime (700-749),21.42,4835.23,87.58,1.0
CUST-100091,46,Female,South,Tier 2,Self-Employed Business,6,57670.65,697,Rented,Single,1,LN-200091,Home Loan,212362.84,7.17,360,2023-12-16,Residential Property,316351.1,Home Construction,Branch Network,2023,2023Q4,REP-300091,12,12,17246.2,12622.99,4623.21,2024-12-10,0,Current,0,,199739.85,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,1437.18,0.299,1,0.6713,Near-Prime (650-699),7.2,0.0,0.0,
CUST-100092,29,Male,East,Tier 1,Self-Employed Professional,5,75078.0,724,Rented,Married,4,LN-200092,Personal Loan,39286.71,16.7,48,2023-01-05,,0.0,Medical Emergency,Mobile App,2023,2023Q1,REP-300092,23,23,25933.22,18485.77,7447.45,2024-11-25,0,Current,0,,20800.94,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,1127.53,0.1802,1,1.5,Prime (700-749),5.93,0.0,0.0,
CUST-100093,33,Female,West,Tier 1,Self-Employed Business,1,115548.03,687,Rented,Married,2,LN-200093,Home Loan,342875.75,8.54,240,2021-01-14,Residential Property,418347.45,Home Construction,Branch Network,2021,2021Q1,REP-300093,47,47,140259.35,98103.16,42156.19,2024-11-24,0,Current,0,,244772.59,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,2984.24,0.3099,1,0.8196,Near-Prime (650-699),7.67,0.0,0.0,
CUST-100094,33,Female,South,Tier 1,Self-Employed Business,12,196814.36,784,Owned,Married,1,LN-200094,Auto Loan,42281.96,8.18,72,2021-12-26,Vehicle,47337.37,Used Car,Digital Portal,2021,2021Q4,REP-300094,36,36,26822.21,21113.75,5708.46,2024-12-10,0,Current,0,,21168.21,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,745.06,0.0454,1,0.8932,Super-Prime (750+),3.11,0.0,0.0,
CUST-100095,22,Female,East,Tier 3,Contractual,1,32229.69,630,Mortgaged,Single,1,LN-200095,Auto Loan,16957.19,8.29,84,2021-04-22,Vehicle,18025.86,Used Car,Branch Network,2021,2021Q2,REP-300095,44,44,11737.22,9460.19,2277.03,2024-12-02,0,Current,0,,7496.999999999998,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,266.76,0.0993,1,0.9407,Subprime (550-649),10.35,0.0,0.0,
CUST-100096,39,Male,West,Tier 3,Salaried - Public Sector,4,35514.86,597,Rented,Married,0,LN-200096,Business Loan,45096.04,16.9,24,2021-06-19,Commercial Property,66735.14,Working Capital,Mobile App,2021,2021Q2,REP-300096,24,21,46777.17,32479.71,14297.46,2023-03-11,80,61-90 DPD (SMA-2),0,,12616.330000000002,REC-400021,Partially Recovered,Tele-Calling & Counseling,OFF-108,Zainab Al-Mansoor,Restructuring & Workout Lead,5,1,17.75,9126.68,107.5,2024-11-23,2227.48,0.7526,1,0.6757,Subprime (550-649),25.24,9019.18,72.34,1.0
CUST-100097,39,Female,South,Tier 1,Salaried - Public Sector,0,51203.88,648,Rented,Single,2,LN-200097,Personal Loan,25989.42,15.18,48,2023-04-16,,0.0,Medical Emergency,Digital Portal,2023,2023Q2,REP-300097,20,19,13787.89,10553.6,3234.29,2024-11-06,16,1-30 DPD (SMA-0),0,,15435.819999999998,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,725.68,0.1701,1,1.5,Subprime (550-649),12.17,0.0,0.0,
CUST-100098,37,Female,North,Tier 2,Self-Employed Business,10,186821.7,746,Rented,Single,2,LN-200098,Auto Loan,28077.87,10.19,60,2023-03-09,Vehicle,30659.56,Commercial Vehicle,Digital Portal,2023,2023Q1,REP-300098,21,21,12583.2,8773.0,3810.2,2024-11-28,0,Current,0,,19304.87,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,599.2,0.0385,1,0.9158,Prime (700-749),4.89,0.0,0.0,
CUST-100099,34,Female,South,Tier 2,Salaried - Corporate,2,51542.13,657,Mortgaged,Single,5,LN-200099,Personal Loan,29579.22,19.9,24,2022-05-18,,0.0,Wedding/Travel,Branch Network,2022,2022Q2,REP-300099,24,21,31584.28,21912.15,9672.13,2024-02-07,82,61-90 DPD (SMA-2),0,,7667.07,REC-400022,Partially Recovered,Debt Restructuring,OFF-101,Marcus Vance,Senior Recovery Manager,9,1,34.55,4449.66,256.5,2024-07-17,1504.01,0.3502,1,1.5,Near-Prime (650-699),22.75,4193.16,58.04,1.0
CUST-100100,22,Male,South,Tier 1,Salaried - Corporate,1,52250.79,623,Owned,Divorced,2,LN-200100,Business Loan,35649.25,13.04,60,2021-11-15,,0.0,Equipment Purchase,Digital Portal,2021,2021Q4,REP-300100,37,37,30038.83,23349.58,6689.25,2024-11-29,0,Current,0,,12299.669999999998,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,811.86,0.1865,1,1.5,Subprime (550-649),10.68,0.0,0.0,
CUST-100101,32,Female,North,Tier 3,Salaried - Corporate,1,44240.62,550,Rented,Single,0,LN-200101,Business Loan,67127.52,16.77,36,2021-10-11,Commercial Property,92560.6,Business Expansion,Branch Network,2021,2021Q4,REP-300101,36,8,19084.82,15130.28,3954.54,2022-06-08,271,90+ DPD (NPA / Default),1,2022-09-06,51997.240000000005,REC-400023,In Progress,External Recovery Agency,OFF-102,Elena Rostova,Special Asset Resolution Lead,15,0,0.0,0.0,227.5,,2385.6,0.6471,1,0.7252,Subprime (550-649),59.28,-227.5,0.0,0.0
CUST-100102,33,Male,North-East,Tier 1,Self-Employed Professional,0,28764.2,685,Mortgaged,Married,2,LN-200102,Education Loan,38840.1,8.62,48,2023-04-21,,0.0,Professional Certification,Digital Portal,2023,2023Q2,REP-300102,20,19,18231.35,14834.17,3397.18,2024-11-11,6,1-30 DPD (SMA-0),0,,24005.93,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,959.54,0.4003,1,1.5,Near-Prime (650-699),8.76,0.0,0.0,
CUST-100103,28,Male,South,Tier 2,Salaried - Corporate,3,42837.02,568,Owned,Married,2,LN-200103,Personal Loan,14683.25,18.78,36,2021-06-11,,0.0,Medical Emergency,Digital Portal,2021,2021Q2,REP-300103,36,14,7512.37,5571.66,1940.71,2022-08-05,539,90+ DPD (NPA / Default),1,2022-11-03,9111.59,REC-400024,Written Off,Legal Notice & DRT,OFF-107,David Kim,Corporate Debt Recovery Executive,28,0,0.0,0.0,988.0,,536.6,0.1503,1,1.5,Subprime (550-649),100.0,-988.0,0.0,0.0
CUST-100104,35,Male,West,Tier 2,Self-Employed Business,0,50202.17,753,Rented,Divorced,2,LN-200104,Education Loan,67563.16,8.1,84,2022-12-04,,0.0,Professional Certification,Branch Network,2022,2022Q4,REP-300104,24,24,25354.16,19572.27,5781.89,2024-11-23,0,Current,0,,47990.89,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,1056.42,0.2525,1,1.5,Super-Prime (750+),4.56,0.0,0.0,
